enrollment_id,year,week,absences_per_week,risk_status,week_start_date,week_end_date,week_label
E0128,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0128,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0128,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0128,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0128,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0128,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0128,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0128,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0128,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0129,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0129,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0129,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0129,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0129,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0129,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0129,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0129,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0129,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0129,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0129,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0129,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0131,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0131,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0131,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0131,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0131,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0131,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0131,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0131,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0131,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0131,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0131,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0131,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0132,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0132,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0132,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0132,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0132,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0132,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0132,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0132,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0132,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0132,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0132,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0132,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0133,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0133,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0133,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0133,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0133,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0133,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0133,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0133,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0133,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0133,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0133,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0133,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0134,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0134,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0134,2025,48,2,Priority,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0134,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0134,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0134,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0134,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0134,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0134,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0134,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0134,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0134,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0135,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0135,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0135,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0135,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0135,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0135,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0135,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0135,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0135,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0135,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0135,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0135,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0136,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0136,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0136,2025,48,2,Priority,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0136,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0136,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0136,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0136,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0136,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0136,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0136,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0136,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0136,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0138,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0138,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0138,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0138,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0138,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0138,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0138,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0138,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0138,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0138,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0138,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0138,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0139,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0139,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0139,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0139,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0139,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0139,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0139,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0139,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0139,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0139,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0139,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0139,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0140,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0140,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0140,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0140,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0140,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0140,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0140,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0140,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0140,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0140,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0140,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0140,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0141,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0141,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0141,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0141,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0141,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0141,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0141,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0141,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0141,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0141,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0141,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0141,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0142,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0142,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0142,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0142,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0142,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0142,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0142,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0142,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0142,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0142,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0142,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0142,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0143,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0143,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0143,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0143,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0143,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0143,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0143,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0143,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0143,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0143,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0143,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0143,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0144,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0144,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0144,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0144,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0144,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0144,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0144,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0144,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0144,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0144,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0144,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0144,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0145,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0145,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0145,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0145,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0145,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0145,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0145,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0145,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0145,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0145,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0145,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0145,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0146,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0146,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0146,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0146,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0146,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0146,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0146,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0146,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0146,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0146,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0146,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0146,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0147,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0147,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0147,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0147,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0147,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0147,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0147,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0147,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0147,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0147,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0147,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0147,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0148,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0148,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0148,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0148,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0148,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0148,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0148,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0148,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0148,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0148,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0148,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0148,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0149,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0149,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0149,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0149,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0149,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0149,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0149,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0149,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0149,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0149,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0149,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0149,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0150,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0150,2025,47,2,Priority,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0150,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0150,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0150,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0150,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0150,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0150,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0150,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0150,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0150,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0150,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0151,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0151,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0151,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0151,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0151,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0151,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0151,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0151,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0151,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0151,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0151,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0151,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0152,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0152,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0152,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0152,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0152,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0152,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0152,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0152,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0152,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0152,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0152,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0152,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0153,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0153,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0153,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0153,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0153,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0153,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0153,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0153,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0153,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0153,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0153,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0153,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0154,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0154,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0154,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0154,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0154,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0154,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0154,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0154,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0154,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0154,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0154,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0154,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0155,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0155,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0155,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0155,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0155,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0155,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0155,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0155,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0155,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0155,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0155,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0155,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0156,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
