Enrollment ID,Class Date,Attendance Flag
E0224,2025-11-19,1
E0224,2025-11-10,1
E0224,2025-11-12,1
E0225,2026-01-26,1
E0225,2026-01-28,1
E0225,2026-01-19,1
E0225,2026-01-21,1
E0225,2026-01-12,1
E0225,2026-01-14,1
E0225,2026-01-05,1
E0225,2026-01-07,1
E0225,2025-12-29,1
E0225,2025-12-31,1
E0225,2025-12-22,1
E0225,2025-12-24,1
E0225,2025-12-15,1
E0225,2025-12-17,1
E0225,2025-12-08,1
E0225,2025-12-10,1
E0225,2025-12-01,1
E0225,2025-12-03,1
E0225,2025-11-24,1
E0225,2025-11-26,1
E0225,2025-11-17,1
E0225,2025-11-19,1
E0225,2025-11-10,1
E0225,2025-11-12,1
E0226,2026-01-26,0
E0226,2026-01-28,1
E0226,2026-01-19,0
E0226,2026-01-21,1
E0226,2026-01-12,0
E0226,2026-01-14,0
E0226,2026-01-05,1
E0226,2026-01-07,1
E0226,2025-12-29,1
E0226,2025-12-31,1
E0226,2025-12-22,0
E0226,2025-12-24,0
E0226,2025-12-15,1
E0226,2025-12-17,1
E0226,2025-12-08,0
E0226,2025-12-10,0
E0226,2025-12-01,1
E0226,2025-12-03,1
E0226,2025-11-24,0
E0226,2025-11-26,1
E0226,2025-11-17,1
E0226,2025-11-19,0
E0226,2025-11-10,0
E0226,2025-11-12,0
E0227,2026-01-26,0
E0227,2026-01-28,1
E0227,2026-01-19,0
E0227,2026-01-21,1
E0227,2026-01-12,1
E0227,2026-01-14,0
E0227,2026-01-05,0
E0227,2026-01-07,0
E0227,2025-12-29,0
E0227,2025-12-31,1
E0227,2025-12-22,1
E0227,2025-12-24,0
E0227,2025-12-15,0
E0227,2025-12-17,0
E0227,2025-12-08,0
E0227,2025-12-10,0
E0227,2025-12-01,0
E0227,2025-12-03,1
E0227,2025-11-24,0
E0227,2025-11-26,0
E0227,2025-11-17,1
E0227,2025-11-19,0
E0227,2025-11-10,1
E0227,2025-11-12,0
E0228,2026-01-26,1
E0228,2026-01-28,1
E0228,2026-01-19,1
E0228,2026-01-21,1
E0228,2026-01-12,1
E0228,2026-01-14,1
E0228,2026-01-05,1
E0228,2026-01-07,1
E0228,2025-12-29,1
E0228,2025-12-31,1
E0228,2025-12-22,1
E0228,2025-12-24,1
E0228,2025-12-15,1
E0228,2025-12-17,1
E0228,2025-12-08,1
E0228,2025-12-10,1
E0228,2025-12-01,1
E0228,2025-12-03,1
E0228,2025-11-24,1
E0228,2025-11-26,1
E0228,2025-11-17,1
E0228,2025-11-19,1
E0228,2025-11-10,0
E0228,2025-11-12,1
E0229,2026-01-26,1
E0229,2026-01-28,1
E0229,2026-01-19,1
E0229,2026-01-21,1
E0229,2026-01-12,1
E0229,2026-01-14,1
E0229,2026-01-05,1
E0229,2026-01-07,1
E0229,2025-12-29,1
E0229,2025-12-31,1
E0229,2025-12-22,0
E0229,2025-12-24,1
E0229,2025-12-15,0
E0229,2025-12-17,1
E0229,2025-12-08,1
E0229,2025-12-10,1
E0229,2025-12-01,1
E0229,2025-12-03,1
E0229,2025-11-24,1
E0229,2025-11-26,1
E0229,2025-11-17,1
E0229,2025-11-19,1
E0229,2025-11-10,1
E0229,2025-11-12,1
E0230,2026-01-26,1
E0230,2026-01-28,1
E0230,2026-01-19,1
E0230,2026-01-21,0
E0230,2026-01-12,1
E0230,2026-01-14,1
E0230,2026-01-05,1
E0230,2026-01-07,1
E0230,2025-12-29,1
E0230,2025-12-31,1
E0230,2025-12-22,1
E0230,2025-12-24,1
E0230,2025-12-15,1
E0230,2025-12-17,1
E0230,2025-12-08,1
E0230,2025-12-10,1
E0230,2025-12-01,1
E0230,2025-12-03,0
E0230,2025-11-24,1
E0230,2025-11-26,1
E0230,2025-11-17,1
E0230,2025-11-19,0
E0230,2025-11-10,0
E0230,2025-11-12,1
E0231,2026-01-26,1
E0231,2026-01-28,1
E0231,2026-01-19,1
E0231,2026-01-21,1
E0231,2026-01-12,1
E0231,2026-01-14,1
E0231,2026-01-05,1
E0231,2026-01-07,1
E0231,2025-12-29,1
E0231,2025-12-31,1
E0231,2025-12-22,0
E0231,2025-12-24,0
E0231,2025-12-15,1
E0231,2025-12-17,1
E0231,2025-12-08,1
E0231,2025-12-10,1
E0231,2025-12-01,1
E0231,2025-12-03,1
E0231,2025-11-24,1
E0231,2025-11-26,1
E0231,2025-11-17,1
E0231,2025-11-19,1
E0231,2025-11-10,1
E0231,2025-11-12,1
E0232,2026-01-26,1
E0232,2026-01-28,1
E0232,2026-01-19,1
E0232,2026-01-21,1
E0232,2026-01-12,1
E0232,2026-01-14,1
E0232,2026-01-05,1
E0232,2026-01-07,1
E0232,2025-12-29,1
E0232,2025-12-31,1
E0232,2025-12-22,1
E0232,2025-12-24,1
E0232,2025-12-15,0
E0232,2025-12-17,1
E0232,2025-12-08,1
E0232,2025-12-10,1
E0232,2025-12-01,0
E0232,2025-12-03,1
E0232,2025-11-24,1
E0232,2025-11-26,1
E0232,2025-11-17,1
E0232,2025-11-19,0
E0232,2025-11-10,0
E0232,2025-11-12,1
E0233,2026-01-26,1
E0233,2026-01-28,1
E0233,2026-01-19,1
E0233,2026-01-21,1
E0233,2026-01-12,1
E0233,2026-01-14,1
E0233,2026-01-05,0
E0233,2026-01-07,1
E0233,2025-12-29,1
E0233,2025-12-31,1
E0233,2025-12-22,0
E0233,2025-12-24,1
E0233,2025-12-15,1
E0233,2025-12-17,1
E0233,2025-12-08,1
E0233,2025-12-10,1
E0233,2025-12-01,1
E0233,2025-12-03,0
E0233,2025-11-24,1
E0233,2025-11-26,1
E0233,2025-11-17,1
E0233,2025-11-19,1
E0233,2025-11-10,1
E0233,2025-11-12,1
E0234,2026-01-26,1
E0234,2026-01-28,1
E0234,2026-01-19,1
E0234,2026-01-21,1
E0234,2026-01-12,0
E0234,2026-01-14,1
E0234,2026-01-05,1
E0234,2026-01-07,1
E0234,2025-12-29,1
E0234,2025-12-31,1
E0234,2025-12-22,1
E0234,2025-12-24,1
E0234,2025-12-15,1
E0234,2025-12-17,1
E0234,2025-12-08,1
E0234,2025-12-10,1
E0234,2025-12-01,1
E0234,2025-12-03,1
E0234,2025-11-24,1
E0234,2025-11-26,1
E0234,2025-11-17,1
E0234,2025-11-19,1
E0234,2025-11-10,1
E0234,2025-11-12,1
E0235,2026-01-26,0
E0235,2026-01-28,1
E0235,2026-01-19,1
E0235,2026-01-21,1
E0235,2026-01-12,1
E0235,2026-01-14,1
E0235,2026-01-05,1
E0235,2026-01-07,1
E0235,2025-12-29,1
E0235,2025-12-31,1
E0235,2025-12-22,1
E0235,2025-12-24,1
E0235,2025-12-15,1
E0235,2025-12-17,1
E0235,2025-12-08,1
E0235,2025-12-10,1
E0235,2025-12-01,1
E0235,2025-12-03,1
E0235,2025-11-24,1
E0235,2025-11-26,1
E0235,2025-11-17,1
E0235,2025-11-19,1
E0235,2025-11-10,1
E0235,2025-11-12,1
E0236,2026-01-26,1
E0236,2026-01-28,1
E0236,2026-01-19,1
E0236,2026-01-21,1
E0236,2026-01-12,1
E0236,2026-01-14,1
E0236,2026-01-05,1
E0236,2026-01-07,0
E0236,2025-12-29,1
E0236,2025-12-31,1
E0236,2025-12-22,1
E0236,2025-12-24,1
E0236,2025-12-15,1
E0236,2025-12-17,1
E0236,2025-12-08,1
E0236,2025-12-10,1
E0236,2025-12-01,1
E0236,2025-12-03,1
E0236,2025-11-24,1
E0236,2025-11-26,1
E0236,2025-11-17,1
E0236,2025-11-19,1
E0236,2025-11-10,0
E0236,2025-11-12,1
E0237,2026-01-26,1
E0237,2026-01-28,1
E0237,2026-01-19,1
E0237,2026-01-21,1
E0237,2026-01-12,1
E0237,2026-01-14,1
E0237,2026-01-05,1
E0237,2026-01-07,1
E0237,2025-12-29,1
E0237,2025-12-31,1
E0237,2025-12-22,0
E0237,2025-12-24,1
E0237,2025-12-15,1
E0237,2025-12-17,1
E0237,2025-12-08,1
E0237,2025-12-10,0
E0237,2025-12-01,1
E0237,2025-12-03,1
E0237,2025-11-24,1
E0237,2025-11-26,1
E0237,2025-11-17,0
E0237,2025-11-19,1
E0237,2025-11-10,1
E0237,2025-11-12,1
E0238,2026-01-26,0
E0238,2026-01-28,0
E0238,2026-01-19,0
E0238,2026-01-21,0
E0238,2026-01-12,1
E0238,2026-01-14,1
E0238,2026-01-05,1
E0238,2026-01-07,0
E0238,2025-12-29,0
E0238,2025-12-31,0
E0238,2025-12-22,0
E0238,2025-12-24,1
E0238,2025-12-15,1
E0238,2025-12-17,1
E0238,2025-12-08,0
E0238,2025-12-10,1
E0238,2025-12-01,1
E0238,2025-12-03,0
E0238,2025-11-24,0
E0238,2025-11-26,1
E0238,2025-11-17,1
E0238,2025-11-19,1
E0238,2025-11-10,0
E0238,2025-11-12,0
E0239,2026-01-26,1
E0239,2026-01-28,1
E0239,2026-01-19,1
E0239,2026-01-21,1
E0239,2026-01-12,1
E0239,2026-01-14,1
E0239,2026-01-05,1
E0239,2026-01-07,1
E0239,2025-12-29,1
E0239,2025-12-31,1
E0239,2025-12-22,0
E0239,2025-12-24,1
E0239,2025-12-15,1
E0239,2025-12-17,1
E0239,2025-12-08,1
E0239,2025-12-10,1
E0239,2025-12-01,1
E0239,2025-12-03,0
E0239,2025-11-24,1
E0239,2025-11-26,1
E0239,2025-11-17,1
E0239,2025-11-19,1
E0239,2025-11-10,1
E0239,2025-11-12,1
E0240,2026-01-26,1
E0240,2026-01-28,1
E0240,2026-01-19,0
E0240,2026-01-21,0
E0240,2026-01-12,0
E0240,2026-01-14,1
E0240,2026-01-05,0
E0240,2026-01-07,1
E0240,2025-12-29,1
E0240,2025-12-31,1
E0240,2025-12-22,0
E0240,2025-12-24,0
E0240,2025-12-15,0
E0240,2025-12-17,0
E0240,2025-12-08,1
E0240,2025-12-10,0
E0240,2025-12-01,0
E0240,2025-12-03,0
E0240,2025-11-24,1
E0240,2025-11-26,0
E0240,2025-11-17,0
E0240,2025-11-19,0
E0240,2025-11-10,0
E0240,2025-11-12,1
E0241,2026-01-26,1
E0241,2026-01-28,1
E0241,2026-01-19,1
E0241,2026-01-21,1
E0241,2026-01-12,0
E0241,2026-01-14,1
E0241,2026-01-05,1
E0241,2026-01-07,1
E0241,2025-12-29,1
E0241,2025-12-31,1
E0241,2025-12-22,1
E0241,2025-12-24,0
E0241,2025-12-15,1
E0241,2025-12-17,1
E0241,2025-12-08,1
E0241,2025-12-10,1
E0241,2025-12-01,1
E0241,2025-12-03,1
E0241,2025-11-24,1
E0241,2025-11-26,1
E0241,2025-11-17,1
E0241,2025-11-19,1
E0241,2025-11-10,1
E0241,2025-11-12,1
E0242,2026-01-26,1
E0242,2026-01-28,1
E0242,2026-01-19,1
E0242,2026-01-21,1
E0242,2026-01-12,1
E0242,2026-01-14,1
E0242,2026-01-05,1
E0242,2026-01-07,1
E0242,2025-12-29,1
E0242,2025-12-31,1
E0242,2025-12-22,1
E0242,2025-12-24,1
E0242,2025-12-15,1
E0242,2025-12-17,1
E0242,2025-12-08,1
E0242,2025-12-10,1
E0242,2025-12-01,1
E0242,2025-12-03,1
E0242,2025-11-24,1
E0242,2025-11-26,1
E0242,2025-11-17,1
E0242,2025-11-19,1
E0242,2025-11-10,1
E0242,2025-11-12,0
E0243,2026-01-26,0
E0243,2026-01-28,1
E0243,2026-01-19,1
E0243,2026-01-21,1
E0243,2026-01-12,1
E0243,2026-01-14,1
E0243,2026-01-05,1
E0243,2026-01-07,1
E0243,2025-12-29,1
E0243,2025-12-31,1
E0243,2025-12-22,1
E0243,2025-12-24,1
E0243,2025-12-15,1
E0243,2025-12-17,1
E0243,2025-12-08,1
E0243,2025-12-10,1
E0243,2025-12-01,1
E0243,2025-12-03,1
E0243,2025-11-24,1
E0243,2025-11-26,0
E0243,2025-11-17,1
E0243,2025-11-19,1
E0243,2025-11-10,1
E0243,2025-11-12,1
E0244,2026-01-26,1
E0244,2026-01-28,1
E0244,2026-01-19,1
E0244,2026-01-21,1
E0244,2026-01-12,1
E0244,2026-01-14,0
E0244,2026-01-05,1
E0244,2026-01-07,1
E0244,2025-12-29,1
E0244,2025-12-31,1
E0244,2025-12-22,1
E0244,2025-12-24,1
E0244,2025-12-15,1
E0244,2025-12-17,1
E0244,2025-12-08,1
E0244,2025-12-10,1
E0244,2025-12-01,1
E0244,2025-12-03,1
E0244,2025-11-24,1
E0244,2025-11-26,1
E0244,2025-11-17,1
E0244,2025-11-19,1
E0244,2025-11-10,1
E0244,2025-11-12,1
E0245,2026-01-26,1
E0245,2026-01-28,1
E0245,2026-01-19,1
E0245,2026-01-21,1
E0245,2026-01-12,1
E0245,2026-01-14,1
E0245,2026-01-05,1
E0245,2026-01-07,1
E0245,2025-12-29,0
E0245,2025-12-31,0
E0245,2025-12-22,1
E0245,2025-12-24,0
E0245,2025-12-15,1
E0245,2025-12-17,1
E0245,2025-12-08,1
E0245,2025-12-10,1
E0245,2025-12-01,0
E0245,2025-12-03,1
E0245,2025-11-24,1
E0245,2025-11-26,1
E0245,2025-11-17,1
E0245,2025-11-19,1
E0245,2025-11-10,0
E0245,2025-11-12,1
E0246,2026-01-26,0
E0246,2026-01-28,1
E0246,2026-01-19,1
E0246,2026-01-21,1
E0246,2026-01-12,0
E0246,2026-01-14,0
E0246,2026-01-05,0
E0246,2026-01-07,1
E0246,2025-12-29,1
E0246,2025-12-31,1
E0246,2025-12-22,0
E0246,2025-12-24,0
E0246,2025-12-15,0
E0246,2025-12-17,0
E0246,2025-12-08,0
E0246,2025-12-10,0
E0246,2025-12-01,1
E0246,2025-12-03,0
E0246,2025-11-24,0
E0246,2025-11-26,1
E0246,2025-11-17,0
E0246,2025-11-19,0
E0246,2025-11-10,0
E0246,2025-11-12,0
E0247,2026-01-26,1
E0247,2026-01-28,1
E0247,2026-01-19,1
E0247,2026-01-21,1
E0247,2026-01-12,1
E0247,2026-01-14,1
E0247,2026-01-05,1
E0247,2026-01-07,1
E0247,2025-12-29,1
E0247,2025-12-31,1
E0247,2025-12-22,1
E0247,2025-12-24,1
E0247,2025-12-15,1
E0247,2025-12-17,1
E0247,2025-12-08,1
E0247,2025-12-10,1
E0247,2025-12-01,0
E0247,2025-12-03,1
E0247,2025-11-24,1
E0247,2025-11-26,1
E0247,2025-11-17,1
E0247,2025-11-19,1
E0247,2025-11-10,1
E0247,2025-11-12,1
E0248,2026-01-26,1
E0248,2026-01-28,1
E0248,2026-01-19,1
E0248,2026-01-21,1
E0248,2026-01-12,1
E0248,2026-01-14,1
E0248,2026-01-05,1
E0248,2026-01-07,0
E0248,2025-12-29,1
E0248,2025-12-31,1
E0248,2025-12-22,1
E0248,2025-12-24,1
E0248,2025-12-15,1
E0248,2025-12-17,1
E0248,2025-12-08,1
E0248,2025-12-10,1
E0248,2025-12-01,1
E0248,2025-12-03,0
E0248,2025-11-24,1
E0248,2025-11-26,1
E0248,2025-11-17,1
E0248,2025-11-19,1
E0248,2025-11-10,1
E0248,2025-11-12,1
E0249,2026-01-26,0
E0249,2026-01-28,0
E0249,2026-01-19,0
E0249,2026-01-21,1
E0249,2026-01-12,0
E0249,2026-01-14,1
E0249,2026-01-05,1
E0249,2026-01-07,0
E0249,2025-12-29,1
E0249,2025-12-31,0
E0249,2025-12-22,1
E0249,2025-12-24,0
E0249,2025-12-15,0
E0249,2025-12-17,0
E0249,2025-12-08,0
E0249,2025-12-10,1
E0249,2025-12-01,0
E0249,2025-12-03,0
E0249,2025-11-24,1
E0249,2025-11-26,0
E0249,2025-11-17,0
E0249,2025-11-19,1
E0249,2025-11-10,0
E0249,2025-11-12,1
E0250,2026-01-26,1
E0250,2026-01-28,0
E0250,2026-01-19,1
E0250,2026-01-21,1
E0250,2026-01-12,1
E0250,2026-01-14,1
E0250,2026-01-05,1
E0250,2026-01-07,1
E0250,2025-12-29,1
E0250,2025-12-31,1
E0250,2025-12-22,1
E0250,2025-12-24,1
E0250,2025-12-15,1
E0250,2025-12-17,1
E0250,2025-12-08,1
E0250,2025-12-10,1
E0250,2025-12-01,1
E0250,2025-12-03,1
E0250,2025-11-24,1
E0250,2025-11-26,1
E0250,2025-11-17,1
E0250,2025-11-19,1
E0250,2025-11-10,1
E0250,2025-11-12,1
E0251,2026-01-26,1
E0251,2026-01-28,1
E0251,2026-01-19,1
E0251,2026-01-21,1
E0251,2026-01-12,1
E0251,2026-01-14,1
E0251,2026-01-05,1
E0251,2026-01-07,1
E0251,2025-12-29,1
E0251,2025-12-31,1
E0251,2025-12-22,1
E0251,2025-12-24,1
E0251,2025-12-15,0
E0251,2025-12-17,1
E0251,2025-12-08,1
E0251,2025-12-10,0
E0251,2025-12-01,1
E0251,2025-12-03,1
E0251,2025-11-24,1
E0251,2025-11-26,1
E0251,2025-11-17,0
E0251,2025-11-19,1
E0251,2025-11-10,1
E0251,2025-11-12,1
E0252,2026-01-26,1
E0252,2026-01-28,0
E0252,2026-01-19,0
E0252,2026-01-21,1
E0252,2026-01-12,0
E0252,2026-01-14,0
E0252,2026-01-05,0
E0252,2026-01-07,0
E0252,2025-12-29,1
E0252,2025-12-31,0
E0252,2025-12-22,0
E0252,2025-12-24,0
E0252,2025-12-15,0
E0252,2025-12-17,0
E0252,2025-12-08,1
E0252,2025-12-10,0
E0252,2025-12-01,0
E0252,2025-12-03,1
E0252,2025-11-24,0
E0252,2025-11-26,0
E0252,2025-11-17,0
E0252,2025-11-19,1
E0252,2025-11-10,0
E0252,2025-11-12,1
E0253,2026-01-26,0
E0253,2026-01-28,0
E0253,2026-01-19,0
E0253,2026-01-21,0
E0253,2026-01-12,0
E0253,2026-01-14,0
E0253,2026-01-05,0
E0253,2026-01-07,0
E0253,2025-12-29,0
E0253,2025-12-31,0
E0253,2025-12-22,0
E0253,2025-12-24,0
E0253,2025-12-15,1
E0253,2025-12-17,1
E0253,2025-12-08,0
E0253,2025-12-10,0
E0253,2025-12-01,0
E0253,2025-12-03,0
E0253,2025-11-24,1
E0253,2025-11-26,0
E0253,2025-11-17,0
E0253,2025-11-19,0
E0253,2025-11-10,0
E0253,2025-11-12,1
E0254,2026-01-26,0
E0254,2026-01-28,1
E0254,2026-01-19,1
E0254,2026-01-21,1
E0254,2026-01-12,1
E0254,2026-01-14,1
E0254,2026-01-05,1
E0254,2026-01-07,1
E0254,2025-12-29,1
E0254,2025-12-31,1
E0254,2025-12-22,1
E0254,2025-12-24,1
E0254,2025-12-15,1
E0254,2025-12-17,1
E0254,2025-12-08,1
E0254,2025-12-10,1
E0254,2025-12-01,1
E0254,2025-12-03,1
E0254,2025-11-24,1
E0254,2025-11-26,1
E0254,2025-11-17,1
E0254,2025-11-19,0
E0254,2025-11-10,1
E0254,2025-11-12,1
E0255,2026-01-26,1
E0255,2026-01-28,1
E0255,2026-01-19,1
E0255,2026-01-21,0
E0255,2026-01-12,0
E0255,2026-01-14,1
E0255,2026-01-05,1
E0255,2026-01-07,0
E0255,2025-12-29,1
E0255,2025-12-31,1
E0255,2025-12-22,1
E0255,2025-12-24,1
E0255,2025-12-15,1
E0255,2025-12-17,1
E0255,2025-12-08,1
E0255,2025-12-10,1
E0255,2025-12-01,1
E0255,2025-12-03,1
E0255,2025-11-24,1
E0255,2025-11-26,1
E0255,2025-11-17,1
E0255,2025-11-19,0
E0255,2025-11-10,1
E0255,2025-11-12,1
E0256,2026-01-26,1
E0256,2026-01-28,1
E0256,2026-01-19,0
E0256,2026-01-21,1
E0256,2026-01-12,1
E0256,2026-01-14,1
E0256,2026-01-05,1
E0256,2026-01-07,1
E0256,2025-12-29,1
E0256,2025-12-31,1
E0256,2025-12-22,1
E0256,2025-12-24,1
E0256,2025-12-15,1
E0256,2025-12-17,1
E0256,2025-12-08,1
E0256,2025-12-10,1
E0256,2025-12-01,1
E0256,2025-12-03,1
E0256,2025-11-24,0
E0256,2025-11-26,1
E0256,2025-11-17,1
E0256,2025-11-19,1
E0256,2025-11-10,1
E0256,2025-11-12,1
E0257,2026-01-26,0
E0257,2026-01-28,1
E0257,2026-01-19,0
E0257,2026-01-21,1
E0257,2026-01-12,0
E0257,2026-01-14,1
E0257,2026-01-05,1
E0257,2026-01-07,0
E0257,2025-12-29,0
E0257,2025-12-31,1
E0257,2025-12-22,0
E0257,2025-12-24,0
E0257,2025-12-15,0
E0257,2025-12-17,1
E0257,2025-12-08,0
E0257,2025-12-10,0
E0257,2025-12-01,0
E0257,2025-12-03,0
E0257,2025-11-24,0
E0257,2025-11-26,0
E0257,2025-11-17,0
E0257,2025-11-19,1
E0257,2025-11-10,1
E0257,2025-11-12,0
E0258,2026-01-26,0
E0258,2026-01-28,1
E0258,2026-01-19,1
E0258,2026-01-21,1
E0258,2026-01-12,1
E0258,2026-01-14,0
E0258,2026-01-05,1
E0258,2026-01-07,1
E0258,2025-12-29,1
E0258,2025-12-31,1
E0258,2025-12-22,1
E0258,2025-12-24,1
E0258,2025-12-15,1
E0258,2025-12-17,1
E0258,2025-12-08,1
E0258,2025-12-10,1
E0258,2025-12-01,1
E0258,2025-12-03,1
E0258,2025-11-24,1
E0258,2025-11-26,1
E0258,2025-11-17,0
E0258,2025-11-19,1
E0258,2025-11-10,1
E0258,2025-11-12,1
E0259,2026-01-26,0
E0259,2026-01-28,0
E0259,2026-01-19,1
E0259,2026-01-21,0
E0259,2026-01-12,1
E0259,2026-01-14,0
E0259,2026-01-05,0
E0259,2026-01-07,1
E0259,2025-12-29,1
E0259,2025-12-31,1
E0259,2025-12-22,0
E0259,2025-12-24,0
E0259,2025-12-15,1
E0259,2025-12-17,0
E0259,2025-12-08,1
E0259,2025-12-10,0
E0259,2025-12-01,1
E0259,2025-12-03,0
E0259,2025-11-24,0
E0259,2025-11-26,0
E0259,2025-11-17,0
E0259,2025-11-19,0
E0259,2025-11-10,0
E0259,2025-11-12,0
E0260,2026-01-26,0
E0260,2026-01-28,1
E0260,2026-01-19,0
E0260,2026-01-21,1
E0260,2026-01-12,0
E0260,2026-01-14,0
E0260,2026-01-05,0
E0260,2026-01-07,1
E0260,2025-12-29,1
E0260,2025-12-31,0
E0260,2025-12-22,0
E0260,2025-12-24,0
E0260,2025-12-15,0
E0260,2025-12-17,0
E0260,2025-12-08,0
E0260,2025-12-10,1
E0260,2025-12-01,0
E0260,2025-12-03,1
E0260,2025-11-24,0
E0260,2025-11-26,1
E0260,2025-11-17,0
E0260,2025-11-19,1
E0260,2025-11-10,1
E0260,2025-11-12,0
E0261,2026-01-26,1
E0261,2026-01-28,1
E0261,2026-01-19,1
E0261,2026-01-21,1
E0261,2026-01-12,1
E0261,2026-01-14,1
E0261,2026-01-05,1
E0261,2026-01-07,1
E0261,2025-12-29,1
E0261,2025-12-31,1
E0261,2025-12-22,1
E0261,2025-12-24,1
E0261,2025-12-15,1
E0261,2025-12-17,1
E0261,2025-12-08,1
E0261,2025-12-10,1
E0261,2025-12-01,1
E0261,2025-12-03,0
E0261,2025-11-24,1
E0261,2025-11-26,1
E0261,2025-11-17,1
E0261,2025-11-19,1
E0261,2025-11-10,1
E0261,2025-11-12,1
E0262,2026-01-26,1
E0262,2026-01-28,0
E0262,2026-01-19,0
E0262,2026-01-21,0
E0262,2026-01-12,0
E0262,2026-01-14,0
E0262,2026-01-05,0
E0262,2026-01-07,1
E0262,2025-12-29,1
E0262,2025-12-31,1
E0262,2025-12-22,0
E0262,2025-12-24,0
E0262,2025-12-15,0
E0262,2025-12-17,0
E0262,2025-12-08,1
E0262,2025-12-10,0
E0262,2025-12-01,0
E0262,2025-12-03,1
E0262,2025-11-24,0
E0262,2025-11-26,1
E0262,2025-11-17,0
E0262,2025-11-19,0
E0262,2025-11-10,1
E0262,2025-11-12,0
E0263,2026-01-26,1
E0263,2026-01-28,1
E0263,2026-01-19,1
E0263,2026-01-21,1
E0263,2026-01-12,1
E0263,2026-01-14,1
E0263,2026-01-05,1
E0263,2026-01-07,1
E0263,2025-12-29,0
E0263,2025-12-31,1
E0263,2025-12-22,1
E0263,2025-12-24,1
E0263,2025-12-15,1
E0263,2025-12-17,1
E0263,2025-12-08,1
E0263,2025-12-10,1
E0263,2025-12-01,1
E0263,2025-12-03,1
E0263,2025-11-24,1
E0263,2025-11-26,1
E0263,2025-11-17,1
E0263,2025-11-19,1
E0263,2025-11-10,1
E0263,2025-11-12,1
E0264,2026-01-26,0
E0264,2026-01-28,1
E0264,2026-01-19,0
E0264,2026-01-21,0
E0264,2026-01-12,0
E0264,2026-01-14,0
E0264,2026-01-05,0
E0264,2026-01-07,1
E0264,2025-12-29,0
E0264,2025-12-31,0
E0264,2025-12-22,0
E0264,2025-12-24,1
E0264,2025-12-15,1
E0264,2025-12-17,0
E0264,2025-12-08,0
E0264,2025-12-10,1
E0264,2025-12-01,0
E0264,2025-12-03,0
E0264,2025-11-24,0
E0264,2025-11-26,1
E0264,2025-11-17,1
E0264,2025-11-19,1
E0264,2025-11-10,0
E0264,2025-11-12,0
E0265,2026-01-26,1
E0265,2026-01-28,1
E0265,2026-01-19,1
E0265,2026-01-21,1
E0265,2026-01-12,1
E0265,2026-01-14,1
E0265,2026-01-05,1
E0265,2026-01-07,0
E0265,2025-12-29,1
E0265,2025-12-31,1
E0265,2025-12-22,1
E0265,2025-12-24,1
E0265,2025-12-15,1
E0265,2025-12-17,1
E0265,2025-12-08,1
E0265,2025-12-10,1
E0265,2025-12-01,1
E0265,2025-12-03,1
E0265,2025-11-24,1
E0265,2025-11-26,1
E0265,2025-11-17,1
E0265,2025-11-19,1
E0265,2025-11-10,1
E0265,2025-11-12,1
E0266,2026-01-26,1
E0266,2026-01-28,1
E0266,2026-01-19,1
E0266,2026-01-21,1
E0266,2026-01-12,1
E0266,2026-01-14,1
E0266,2026-01-05,1
E0266,2026-01-07,1
E0266,2025-12-29,1
E0266,2025-12-31,1
E0266,2025-12-22,1
E0266,2025-12-24,1
E0266,2025-12-15,1
E0266,2025-12-17,1
E0266,2025-12-08,1
E0266,2025-12-10,1
E0266,2025-12-01,1
E0266,2025-12-03,1
E0266,2025-11-24,1
E0266,2025-11-26,1
E0266,2025-11-17,1
E0266,2025-11-19,1
E0266,2025-11-10,1
E0266,2025-11-12,1
E0267,2026-01-26,1
E0267,2026-01-28,1
E0267,2026-01-19,1
E0267,2026-01-21,1
E0267,2026-01-12,1
E0267,2026-01-14,1
E0267,2026-01-05,1
E0267,2026-01-07,1
E0267,2025-12-29,1
E0267,2025-12-31,1
E0267,2025-12-22,1
E0267,2025-12-24,1
E0267,2025-12-15,1
E0267,2025-12-17,1
E0267,2025-12-08,1
E0267,2025-12-10,1
E0267,2025-12-01,1
E0267,2025-12-03,1
E0267,2025-11-24,1
E0267,2025-11-26,1
E0267,2025-11-17,1
E0267,2025-11-19,1
E0267,2025-11-10,1
E0267,2025-11-12,1
E0268,2026-01-26,0
E0268,2026-01-28,1
E0268,2026-01-19,0
E0268,2026-01-21,0
E0268,2026-01-12,0
E0268,2026-01-14,1
E0268,2026-01-05,0
E0268,2026-01-07,1
E0268,2025-12-29,0
E0268,2025-12-31,1
E0268,2025-12-22,0
E0268,2025-12-24,0
E0268,2025-12-15,0
E0268,2025-12-17,1
E0268,2025-12-08,0
E0268,2025-12-10,1
E0268,2025-12-01,0
E0268,2025-12-03,0
E0268,2025-11-24,0
E0268,2025-11-26,0
E0268,2025-11-17,0
E0268,2025-11-19,0
E0268,2025-11-10,0
E0268,2025-11-12,1
E0269,2026-01-26,1
E0269,2026-01-28,1
E0269,2026-01-19,1
E0269,2026-01-21,1
E0269,2026-01-12,1
E0269,2026-01-14,0
E0269,2026-01-05,1
E0269,2026-01-07,1
E0269,2025-12-29,1
E0269,2025-12-31,1
E0269,2025-12-22,1
E0269,2025-12-24,1
E0269,2025-12-15,1
E0269,2025-12-17,1
E0269,2025-12-08,1
E0269,2025-12-10,1
